complaint_id,created_at,channel,citizen_comment,complaint_category,department,district,village,sentiment,urgency_level,priority_score,status,response_time_hours,resolution_time_days,sla_met,engagement_score,year,month,month_name,quarter,day_of_week,is_resolved,sla_met_flag,is_critical,priority_bucket
CMP-08502,2025-04-06 19:11:06,Call Center,Lampu jalan di Dadaprejo mati sejak beberapa hari lalu.,Street Lighting,Dinas Perhubungan,Junrejo,Dadaprejo,Neutral,High,89,In Progress,20.71,,No,998,2025,4,April,2,Sunday,0,0,0,High
CMP-08817,2025-04-06 19:49:30,Website,Antrian pelayanan di Songgokerto sangat panjang.,Administrative Services,Dinas Kependudukan,Junrejo,Songgokerto,Negative,Medium,47,Resolved,28.04,7.7,No,1393,2025,4,April,2,Sunday,1,0,0,Medium
CMP-05945,2025-04-06 19:54:09,Call Center,Banyak kendaraan parkir sembarangan di Songgokerto.,Illegal Parking,Dinas Perhubungan,Junrejo,Songgokerto,Negative,Critical,91,Resolved,4.3,5.0,No,651,2025,4,April,2,Sunday,1,0,1,Critical
CMP-06455,2025-04-06 23:53:09,Website,Jaringan internet gratis di Temas sering putus.,Public WiFi,DISKOMINFO,Bumiaji,Temas,Negative,High,84,Open,2.45,,Yes,437,2025,4,April,2,Sunday,0,1,0,High
CMP-09545,2025-04-07 00:48:01,WhatsApp,Akses WiFi publik di Mojorejo tidak dapat digunakan.,Public WiFi,DISKOMINFO,Bumiaji,Mojorejo,Neutral,High,73,Resolved,11.57,6.76,No,1876,2025,4,April,2,Monday,1,0,0,High
CMP-06765,2025-04-07 09:08:17,Instagram,Banyak kendaraan parkir sembarangan di Dadaprejo.,Illegal Parking,Dinas Perhubungan,Bumiaji,Dadaprejo,Neutral,Critical,97,Open,2.89,,No,3990,2025,4,April,2,Monday,0,0,1,Critical
CMP-06423,2025-04-07 09:16:52,Website,Ketertiban umum di Temas perlu ditingkatkan.,Public Safety,Satpol PP,Bumiaji,Temas,Negative,Critical,100,Open,1.61,,Yes,1617,2025,4,April,2,Monday,0,1,1,Critical
CMP-02711,2025-04-07 13:15:58,WhatsApp,Pelayanan wisata di Temas belum optimal.,Tourism Services,Dinas Pariwisata,Batu,Temas,Negative,Critical,91,In Progress,3.66,,No,3476,2025,4,April,2,Monday,0,0,1,Critical
CMP-00534,2025-04-07 13:44:47,WhatsApp,Pelayanan administrasi di Tulungrejo terlalu lama.,Administrative Services,Dinas Kependudukan,Bumiaji,Tulungrejo,Negative,High,75,Open,18.16,,No,2836,2025,4,April,2,Monday,0,0,0,High
CMP-04638,2025-04-07 17:39:11,Call Center,Lampu jalan rusak di kawasan Temas.,Street Lighting,Dinas Perhubungan,Junrejo,Temas,Negative,Low,14,In Progress,26.36,,Yes,313,2025,4,April,2,Monday,0,1,0,Low
CMP-00676,2025-04-07 19:15:15,Call Center,Aspal rusak parah di daerah Punten dan belum diperbaiki.,Road Infrastructure,Dinas PUPR,Junrejo,Punten,Negative,Medium,63,Resolved,35.15,8.53,No,4006,2025,4,April,2,Monday,1,0,0,Medium
CMP-08287,2025-04-08 00:56:05,TikTok,Lampu jalan di Beji mati sejak beberapa hari lalu.,Street Lighting,Dinas Perhubungan,Bumiaji,Beji,Negative,Low,18,Resolved,113.21,12.09,No,3065,2025,4,April,2,Tuesday,1,0,0,Low
CMP-03269,2025-04-08 02:08:26,Call Center,Trotoar di Gunungsari dipenuhi aktivitas yang menghambat pejalan kaki.,Public Safety,Satpol PP,Junrejo,Gunungsari,Neutral,Low,16,Open,55.47,,Yes,4237,2025,4,April,2,Tuesday,0,1,0,Low
CMP-06687,2025-04-08 02:35:38,WhatsApp,Trotoar di Temas dipenuhi aktivitas yang menghambat pejalan kaki.,Public Safety,Satpol PP,Junrejo,Temas,Neutral,Medium,45,Open,8.96,,Yes,3721,2025,4,April,2,Tuesday,0,1,0,Medium
CMP-02170,2025-04-08 05:15:59,TikTok,Bau sampah sangat mengganggu warga di Beji.,Waste Management,Dinas Lingkungan Hidup,Junrejo,Beji,Negative,Low,18,Open,58.81,,Yes,2224,2025,4,April,2,Tuesday,0,1,0,Low
CMP-02825,2025-04-08 06:42:50,WhatsApp,Penerangan jalan di Songgokerto sangat minim.,Street Lighting,Dinas Perhubungan,Batu,Songgokerto,Neutral,Medium,56,Resolved,10.09,7.27,Yes,1636,2025,4,April,2,Tuesday,1,1,0,Medium
CMP-03856,2025-04-08 13:18:47,TikTok,WiFi publik di Tulungrejo sangat lambat.,Public WiFi,DISKOMINFO,Junrejo,Tulungrejo,Neutral,Low,33,In Progress,45.16,,Yes,4218,2025,4,April,2,Tuesday,0,1,0,Low
CMP-04535,2025-04-08 16:18:22,Instagram,Trotoar di Sisir dipenuhi aktivitas yang menghambat pejalan kaki.,Public Safety,Satpol PP,Bumiaji,Sisir,Neutral,High,83,Resolved,13.47,3.02,No,1062,2025,4,April,2,Tuesday,1,0,0,High
CMP-05407,2025-04-08 17:56:42,LAPOR!,Pedagang kaki lima di Ngaglik mengganggu ketertiban.,Public Safety,Satpol PP,Batu,Ngaglik,Negative,Medium,44,Resolved,43.52,2.54,No,1723,2025,4,April,2,Tuesday,1,0,0,Medium
CMP-09531,2025-04-08 18:30:39,Website,Akses WiFi publik di Mojorejo tidak dapat digunakan.,Public WiFi,DISKOMINFO,Junrejo,Mojorejo,Negative,High,88,Open,23.88,,No,3252,2025,4,April,2,Tuesday,0,0,0,High
CMP-02128,2025-04-08 19:05:08,Call Center,Banyak kendaraan parkir sembarangan di Ngaglik.,Illegal Parking,Dinas Perhubungan,Bumiaji,Ngaglik,Negative,Low,32,In Progress,25.16,,Yes,3355,2025,4,April,2,Tuesday,0,1,0,Low
CMP-05373,2025-04-08 19:52:16,LAPOR!,Penerangan jalan di Gunungsari sangat minim.,Street Lighting,Dinas Perhubungan,Bumiaji,Gunungsari,Negative,Medium,48,Resolved,24.53,8.57,No,1780,2025,4,April,2,Tuesday,1,0,0,Medium
CMP-04349,2025-04-08 22:05:34,Call Center,Trotoar di Temas dipenuhi aktivitas yang menghambat pejalan kaki.,Public Safety,Satpol PP,Junrejo,Temas,Negative,High,87,Resolved,9.78,6.32,No,3275,2025,4,April,2,Tuesday,1,0,0,High
CMP-08992,2025-04-09 01:33:03,WhatsApp,WiFi publik di Dadaprejo sangat lambat.,Public WiFi,DISKOMINFO,Junrejo,Dadaprejo,Negative,Low,36,Resolved,41.76,6.74,Yes,2281,2025,4,April,2,Wednesday,1,1,0,Low
CMP-07473,2025-04-09 02:45:04,Call Center,Aspal rusak parah di daerah Songgokerto dan belum diperbaiki.,Road Infrastructure,Dinas PUPR,Junrejo,Songgokerto,Negative,Medium,50,Open,27.36,,No,4654,2025,4,April,2,Wednesday,0,0,0,Medium
CMP-02100,2025-04-09 04:26:54,Call Center,Lampu jalan rusak di kawasan Dadaprejo.,Street Lighting,Dinas Perhubungan,Batu,Dadaprejo,Negative,Low,11,In Progress,94.25,,No,2417,2025,4,April,2,Wednesday,0,0,0,Low
CMP-09598,2025-04-09 07:45:33,LAPOR!,Lampu jalan rusak di kawasan Mojorejo.,Street Lighting,Dinas Perhubungan,Junrejo,Mojorejo,Negative,Medium,59,Resolved,15.49,4.24,Yes,1103,2025,4,April,2,Wednesday,1,1,0,Medium
CMP-02452,2025-04-09 08:05:39,TikTok,Pedagang kaki lima di Gunungsari mengganggu ketertiban.,Public Safety,Satpol PP,Junrejo,Gunungsari,Negative,Medium,61,In Progress,43.28,,No,4755,2025,4,April,2,Wednesday,0,0,0,Medium
CMP-04570,2025-04-09 10:11:29,Call Center,Banyak lubang di jalan Dadaprejo yang mengganggu kendaraan.,Road Infrastructure,Dinas PUPR,Bumiaji,Dadaprejo,Neutral,Medium,67,In Progress,38.03,,No,4093,2025,4,April,2,Wednesday,0,0,0,Medium
CMP-08561,2025-04-09 13:10:29,Website,Pelayanan administrasi di Dadaprejo terlalu lama.,Administrative Services,Dinas Kependudukan,Bumiaji,Dadaprejo,Negative,Medium,52,Open,38.3,,No,1637,2025,4,April,2,Wednesday,0,0,0,Medium
CMP-09671,2025-04-09 13:23:39,Instagram,Akses WiFi publik di Ngaglik tidak dapat digunakan.,Public WiFi,DISKOMINFO,Bumiaji,Ngaglik,Neutral,Low,19,Resolved,97.81,10.44,No,3278,2025,4,April,2,Wednesday,1,0,0,Low
CMP-06915,2025-04-09 15:02:53,Call Center,Jaringan internet gratis di Gunungsari sering putus.,Public WiFi,DISKOMINFO,Batu,Gunungsari,Negative,Low,14,In Progress,91.46,,No,3301,2025,4,April,2,Wednesday,0,0,0,Low
CMP-06633,2025-04-09 15:53:55,Call Center,Akses WiFi publik di Sisir tidak dapat digunakan.,Public WiFi,DISKOMINFO,Bumiaji,Sisir,Negative,Medium,42,Open,44.11,,No,447,2025,4,April,2,Wednesday,0,0,0,Medium
CMP-04581,2025-04-09 17:00:12,WhatsApp,WiFi publik di Mojorejo sangat lambat.,Public WiFi,DISKOMINFO,Junrejo,Mojorejo,Neutral,Critical,93,Open,5.25,,No,2412,2025,4,April,2,Wednesday,0,0,1,Critical
CMP-00598,2025-04-10 01:44:30,WhatsApp,Akses WiFi publik di Gunungsari tidak dapat digunakan.,Public WiFi,DISKOMINFO,Junrejo,Gunungsari,Neutral,Low,32,Resolved,33.2,9.38,Yes,1187,2025,4,April,2,Thursday,1,1,0,Low
CMP-03600,2025-04-10 02:46:55,LAPOR!,Banyak lubang di jalan Tulungrejo yang mengganggu kendaraan.,Road Infrastructure,Dinas PUPR,Batu,Tulungrejo,Negative,Low,12,Resolved,48.93,7.76,Yes,3428,2025,4,April,2,Thursday,1,1,0,Low
CMP-04620,2025-04-10 09:52:50,TikTok,Fasilitas wisata di Sisir perlu ditingkatkan.,Tourism Services,Dinas Pariwisata,Bumiaji,Sisir,Neutral,Low,23,In Progress,46.54,,Yes,4959,2025,4,April,2,Thursday,0,1,0,Low
CMP-04886,2025-04-10 19:15:16,Call Center,Air PDAM di Temas keruh dan tidak layak digunakan.,Clean Water,PDAM,Bumiaji,Temas,Negative,Medium,42,Resolved,36.31,4.21,No,3019,2025,4,April,2,Thursday,1,0,0,Medium
CMP-02301,2025-04-10 19:15:27,Instagram,Ketertiban umum di Beji perlu ditingkatkan.,Public Safety,Satpol PP,Batu,Beji,Neutral,Low,10,In Progress,98.85,,No,1789,2025,4,April,2,Thursday,0,0,0,Low
CMP-00738,2025-04-10 20:22:46,Call Center,Trotoar di Dadaprejo dipenuhi aktivitas yang menghambat pejalan kaki.,Public Safety,Satpol PP,Bumiaji,Dadaprejo,Negative,Medium,45,Open,43.04,,No,355,2025,4,April,2,Thursday,0,0,0,Medium
CMP-02888,2025-04-10 20:41:04,Call Center,Fasilitas wisata di Dadaprejo perlu ditingkatkan.,Tourism Services,Dinas Pariwisata,Batu,Dadaprejo,Negative,High,80,Resolved,20.45,1.85,No,3072,2025,4,April,2,Thursday,1,0,0,High
CMP-01609,2025-04-10 22:58:42,Call Center,Genangan air sering terjadi di Mojorejo saat hujan.,Flooding,Dinas PUPR,Bumiaji,Mojorejo,Negative,High,88,Resolved,16.75,6.09,No,419,2025,4,April,2,Thursday,1,0,0,High
CMP-08283,2025-04-11 00:45:57,LAPOR!,Jaringan internet gratis di Songgokerto sering putus.,Public WiFi,DISKOMINFO,Junrejo,Songgokerto,Negative,Medium,49,Open,16.05,,Yes,2915,2025,4,April,2,Friday,0,1,0,Medium
CMP-08209,2025-04-11 01:43:16,TikTok,Distribusi air di Songgokerto sering terhenti.,Clean Water,PDAM,Bumiaji,Songgokerto,Neutral,Medium,46,In Progress,12.29,,Yes,3069,2025,4,April,2,Friday,0,1,0,Medium
CMP-08109,2025-04-11 02:12:55,WhatsApp,Genangan air sering terjadi di Sisir saat hujan.,Flooding,Dinas PUPR,Batu,Sisir,Negative,Low,14,In Progress,64.17,,Yes,3968,2025,4,April,2,Friday,0,1,0,Low
CMP-00492,2025-04-11 02:42:50,LAPOR!,Tekanan air di Mojorejo sangat kecil.,Clean Water,PDAM,Batu,Mojorejo,Negative,High,76,Open,5.26,,Yes,2869,2025,4,April,2,Friday,0,1,0,High
CMP-09920,2025-04-11 06:30:01,TikTok,Tekanan air di Ngaglik sangat kecil.,Clean Water,PDAM,Batu,Ngaglik,Neutral,Low,32,Open,92.41,,No,1150,2025,4,April,2,Friday,0,0,0,Low
CMP-05063,2025-04-11 09:26:41,TikTok,Fasilitas wisata di Tulungrejo perlu ditingkatkan.,Tourism Services,Dinas Pariwisata,Bumiaji,Tulungrejo,Negative,High,86,Open,21.85,,No,2615,2025,4,April,2,Friday,0,0,0,High
CMP-02174,2025-04-11 09:28:17,WhatsApp,Tekanan air di Mojorejo sangat kecil.,Clean Water,PDAM,Bumiaji,Mojorejo,Neutral,Low,16,Resolved,38.74,5.5,Yes,4626,2025,4,April,2,Friday,1,1,0,Low
CMP-09363,2025-04-11 09:33:31,TikTok,Distribusi air di Tulungrejo sering terhenti.,Clean Water,PDAM,Batu,Tulungrejo,Negative,High,70,In Progress,8.27,,No,1163,2025,4,April,2,Friday,0,0,0,High
CMP-08835,2025-04-11 10:49:51,Call Center,Penerangan jalan di Punten sangat minim.,Street Lighting,Dinas Perhubungan,Junrejo,Punten,Negative,High,73,Resolved,14.87,3.79,No,2642,2025,4,April,2,Friday,1,0,0,High
CMP-08176,2025-04-11 11:15:57,WhatsApp,WiFi publik di Beji sangat lambat.,Public WiFi,DISKOMINFO,Batu,Beji,Negative,Medium,63,Resolved,43.34,3.2,No,1799,2025,4,April,2,Friday,1,0,0,Medium
CMP-01091,2025-04-11 18:22:09,Instagram,Air PDAM di Tulungrejo keruh dan tidak layak digunakan.,Clean Water,PDAM,Bumiaji,Tulungrejo,Neutral,High,86,Open,11.37,,No,2216,2025,4,April,2,Friday,0,0,0,High
CMP-00913,2025-04-11 18:23:46,TikTok,Lampu jalan di Gunungsari mati sejak beberapa hari lalu.,Street Lighting,Dinas Perhubungan,Batu,Gunungsari,Neutral,Medium,40,In Progress,22.55,,Yes,2483,2025,4,April,2,Friday,0,1,0,Medium
CMP-04927,2025-04-11 19:04:24,Instagram,Bau sampah sangat mengganggu warga di Gunungsari.,Waste Management,Dinas Lingkungan Hidup,Batu,Gunungsari,Neutral,High,76,In Progress,3.84,,Yes,3545,2025,4,April,2,Friday,0,1,0,High
CMP-07681,2025-04-11 21:11:51,TikTok,Parkir liar di Temas mengganggu akses jalan.,Illegal Parking,Dinas Perhubungan,Junrejo,Temas,Neutral,Critical,90,In Progress,5.11,,No,2305,2025,4,April,2,Friday,0,0,1,Critical
CMP-04148,2025-04-11 21:29:36,WhatsApp,Banyak kendaraan parkir sembarangan di Sisir.,Illegal Parking,Dinas Perhubungan,Batu,Sisir,Negative,Medium,48,Resolved,12.91,4.51,Yes,3746,2025,4,April,2,Friday,1,1,0,Medium
CMP-07428,2025-04-12 00:28:17,Instagram,Aspal rusak parah di daerah Ngaglik dan belum diperbaiki.,Road Infrastructure,Dinas PUPR,Junrejo,Ngaglik,Negative,Low,11,In Progress,103.92,,No,1897,2025,4,April,2,Saturday,0,0,0,Low
CMP-05695,2025-04-12 01:32:56,Website,Lampu jalan rusak di kawasan Beji.,Street Lighting,Dinas Perhubungan,Bumiaji,Beji,Neutral,Low,20,Resolved,106.31,4.96,No,3020,2025,4,April,2,Saturday,1,0,0,Low
CMP-05015,2025-04-12 02:39:48,Call Center,Trotoar di Sisir dipenuhi aktivitas yang menghambat pejalan kaki.,Public Safety,Satpol PP,Bumiaji,Sisir,Neutral,Medium,51,Resolved,36.35,8.46,No,4700,2025,4,April,2,Saturday,1,0,0,Medium
CMP-00940,2025-04-12 03:28:49,Instagram,Lampu jalan rusak di kawasan Tulungrejo.,Street Lighting,Dinas Perhubungan,Junrejo,Tulungrejo,Negative,Low,35,Resolved,118.84,13.03,No,2339,2025,4,April,2,Saturday,1,0,0,Low
CMP-09910,2025-04-12 12:25:13,Instagram,Genangan air sering terjadi di Gunungsari saat hujan.,Flooding,Dinas PUPR,Bumiaji,Gunungsari,Negative,Low,34,In Progress,39.18,,Yes,3764,2025,4,April,2,Saturday,0,1,0,Low
CMP-06775,2025-04-12 13:02:39,Website,Trotoar di Beji dipenuhi aktivitas yang menghambat pejalan kaki.,Public Safety,Satpol PP,Junrejo,Beji,Negative,Critical,97,In Progress,0.67,,Yes,3289,2025,4,April,2,Saturday,0,1,1,Critical
CMP-06744,2025-04-12 13:35:16,LAPOR!,Parkir liar di kawasan Tulungrejo menyebabkan kemacetan.,Illegal Parking,Dinas Perhubungan,Junrejo,Tulungrejo,Negative,Low,38,In Progress,93.78,,No,1219,2025,4,April,2,Saturday,0,0,0,Low
CMP-06495,2025-04-12 14:36:42,LAPOR!,Tempat pembuangan di Punten sudah penuh.,Waste Management,Dinas Lingkungan Hidup,Bumiaji,Punten,Negative,High,87,In Progress,21.42,,No,4772,2025,4,April,2,Saturday,0,0,0,High
CMP-09473,2025-04-12 16:01:59,Call Center,Penerangan jalan di Ngaglik sangat minim.,Street Lighting,Dinas Perhubungan,Bumiaji,Ngaglik,Neutral,Low,16,In Progress,109.39,,No,3348,2025,4,April,2,Saturday,0,0,0,Low
CMP-07077,2025-04-12 17:57:24,WhatsApp,Tekanan air di Temas sangat kecil.,Clean Water,PDAM,Bumiaji,Temas,Negative,Critical,93,In Progress,1.96,,Yes,1646,2025,4,April,2,Saturday,0,1,1,Critical
CMP-04412,2025-04-12 19:04:53,LAPOR!,Air PDAM di Tulungrejo keruh dan tidak layak digunakan.,Clean Water,PDAM,Batu,Tulungrejo,Negative,Medium,62,Resolved,8.72,8.73,Yes,3029,2025,4,April,2,Saturday,1,1,0,Medium
CMP-08677,2025-04-12 20:22:56,Instagram,Pedagang kaki lima di Tulungrejo mengganggu ketertiban.,Public Safety,Satpol PP,Junrejo,Tulungrejo,Neutral,Low,26,Resolved,103.95,12.74,No,2209,2025,4,April,2,Saturday,1,0,0,Low
CMP-05504,2025-04-12 21:57:10,Instagram,Distribusi air di Ngaglik sering terhenti.,Clean Water,PDAM,Batu,Ngaglik,Negative,Medium,60,Resolved,13.91,9.06,Yes,199,2025,4,April,2,Saturday,1,1,0,Medium
CMP-07120,2025-04-13 03:49:20,Website,Lampu jalan di Ngaglik mati sejak beberapa hari lalu.,Street Lighting,Dinas Perhubungan,Junrejo,Ngaglik,Neutral,Medium,56,Resolved,41.24,4.24,No,2382,2025,4,April,2,Sunday,1,0,0,Medium
CMP-00204,2025-04-13 07:16:53,LAPOR!,Ketertiban umum di Sisir perlu ditingkatkan.,Public Safety,Satpol PP,Batu,Sisir,Negative,Low,16,Resolved,55.96,13.53,Yes,135,2025,4,April,2,Sunday,1,1,0,Low
CMP-05878,2025-04-13 08:40:08,Call Center,Air PDAM di Ngaglik keruh dan tidak layak digunakan.,Clean Water,PDAM,Batu,Ngaglik,Negative,High,72,Open,19.47,,No,1977,2025,4,April,2,Sunday,0,0,0,High
CMP-07382,2025-04-13 09:35:29,LAPOR!,Tekanan air di Tulungrejo sangat kecil.,Clean Water,PDAM,Batu,Tulungrejo,Negative,High,80,In Progress,20.07,,No,3138,2025,4,April,2,Sunday,0,0,0,High
CMP-08676,2025-04-13 09:36:23,TikTok,Drainase di Dadaprejo tidak berfungsi dengan baik.,Flooding,Dinas PUPR,Junrejo,Dadaprejo,Negative,Low,12,Resolved,39.81,12.83,Yes,2849,2025,4,April,2,Sunday,1,1,0,Low
CMP-03428,2025-04-13 13:03:54,WhatsApp,Genangan air sering terjadi di Sisir saat hujan.,Flooding,Dinas PUPR,Junrejo,Sisir,Negative,High,89,Open,3.87,,Yes,3160,2025,4,April,2,Sunday,0,1,0,High
CMP-00872,2025-04-13 14:12:22,LAPOR!,Jalan di wilayah Tulungrejo berlubang dan membahayakan pengguna.,Road Infrastructure,Dinas PUPR,Bumiaji,Tulungrejo,Neutral,High,71,Open,18.94,,No,2202,2025,4,April,2,Sunday,0,0,0,High
CMP-05398,2025-04-13 15:10:00,Instagram,Tekanan air di Ngaglik sangat kecil.,Clean Water,PDAM,Batu,Ngaglik,Negative,Medium,46,Resolved,9.65,7.13,Yes,631,2025,4,April,2,Sunday,1,1,0,Medium
CMP-01755,2025-04-13 16:00:00,Website,Distribusi air di Temas sering terhenti.,Clean Water,PDAM,Batu,Temas,Neutral,Medium,66,Resolved,41.26,8.25,No,1857,2025,4,April,2,Sunday,1,0,0,Medium
CMP-07218,2025-04-13 18:03:20,TikTok,Proses pembuatan dokumen di Temas kurang efisien.,Administrative Services,Dinas Kependudukan,Junrejo,Temas,Negative,Low,17,Open,50.21,,Yes,1774,2025,4,April,2,Sunday,0,1,0,Low
CMP-01324,2025-04-13 20:04:56,TikTok,Tekanan air di Gunungsari sangat kecil.,Clean Water,PDAM,Batu,Gunungsari,Neutral,High,76,In Progress,4.09,,Yes,1061,2025,4,April,2,Sunday,0,1,0,High
CMP-03749,2025-04-13 22:13:06,Call Center,WiFi publik di Dadaprejo sangat lambat.,Public WiFi,DISKOMINFO,Junrejo,Dadaprejo,Negative,Medium,62,Open,41.66,,No,2735,2025,4,April,2,Sunday,0,0,0,Medium
CMP-02448,2025-04-13 22:50:22,Call Center,Jaringan internet gratis di Ngaglik sering putus.,Public WiFi,DISKOMINFO,Batu,Ngaglik,Negative,High,72,Resolved,17.41,2.11,No,4578,2025,4,April,2,Sunday,1,0,0,High
CMP-05824,2025-04-14 00:05:53,TikTok,Tekanan air di Tulungrejo sangat kecil.,Clean Water,PDAM,Batu,Tulungrejo,Neutral,Low,32,Resolved,119.48,10.04,No,2634,2025,4,April,2,Monday,1,0,0,Low
CMP-02559,2025-04-14 03:39:41,WhatsApp,Banyak kendaraan parkir sembarangan di Sisir.,Illegal Parking,Dinas Perhubungan,Bumiaji,Sisir,Neutral,Medium,45,Resolved,34.92,3.96,No,2765,2025,4,April,2,Monday,1,0,0,Medium
CMP-08380,2025-04-14 03:46:37,LAPOR!,Parkir liar di Punten mengganggu akses jalan.,Illegal Parking,Dinas Perhubungan,Batu,Punten,Neutral,High,77,In Progress,21.15,,No,298,2025,4,April,2,Monday,0,0,0,High
CMP-04288,2025-04-14 06:28:19,Instagram,Informasi destinasi wisata di Songgokerto kurang jelas.,Tourism Services,Dinas Pariwisata,Bumiaji,Songgokerto,Negative,Low,33,Resolved,50.38,11.09,Yes,3088,2025,4,April,2,Monday,1,1,0,Low
CMP-02696,2025-04-14 08:38:50,WhatsApp,Pelayanan administrasi di Dadaprejo terlalu lama.,Administrative Services,Dinas Kependudukan,Junrejo,Dadaprejo,Negative,Low,24,Resolved,99.64,12.61,No,4661,2025,4,April,2,Monday,1,0,0,Low
CMP-02084,2025-04-14 09:19:22,Website,Tekanan air di Tulungrejo sangat kecil.,Clean Water,PDAM,Junrejo,Tulungrejo,Negative,Medium,49,Resolved,27.38,9.29,No,1436,2025,4,April,2,Monday,1,0,0,Medium
CMP-08497,2025-04-14 10:42:05,TikTok,Sampah menumpuk di area Beji dan belum diangkut.,Waste Management,Dinas Lingkungan Hidup,Bumiaji,Beji,Negative,Medium,53,Resolved,45.38,5.58,No,4393,2025,4,April,2,Monday,1,0,0,Medium
CMP-02043,2025-04-14 10:55:44,Instagram,Aspal rusak parah di daerah Dadaprejo dan belum diperbaiki.,Road Infrastructure,Dinas PUPR,Batu,Dadaprejo,Neutral,High,85,In Progress,9.48,,No,4201,2025,4,April,2,Monday,0,0,0,High
CMP-04876,2025-04-14 13:22:02,TikTok,Drainase di Tulungrejo tidak berfungsi dengan baik.,Flooding,Dinas PUPR,Bumiaji,Tulungrejo,Neutral,Critical,95,Resolved,5.08,2.07,No,580,2025,4,April,2,Monday,1,0,1,Critical
CMP-06200,2025-04-14 15:56:49,TikTok,Antrian pelayanan di Tulungrejo sangat panjang.,Administrative Services,Dinas Kependudukan,Bumiaji,Tulungrejo,Negative,Critical,96,In Progress,4.52,,No,3905,2025,4,April,2,Monday,0,0,1,Critical
CMP-02988,2025-04-14 18:39:23,LAPOR!,Lampu jalan di Gunungsari mati sejak beberapa hari lalu.,Street Lighting,Dinas Perhubungan,Junrejo,Gunungsari,Negative,Critical,94,In Progress,3.38,,No,3293,2025,4,April,2,Monday,0,0,1,Critical
CMP-05989,2025-04-14 19:40:54,Instagram,Parkir liar di kawasan Dadaprejo menyebabkan kemacetan.,Illegal Parking,Dinas Perhubungan,Bumiaji,Dadaprejo,Negative,Low,27,Resolved,80.48,12.62,No,4334,2025,4,April,2,Monday,1,0,0,Low
CMP-02126,2025-04-14 21:32:58,Instagram,WiFi publik di Punten sangat lambat.,Public WiFi,DISKOMINFO,Junrejo,Punten,Negative,Low,10,Resolved,35.59,9.03,Yes,3199,2025,4,April,2,Monday,1,1,0,Low
CMP-08339,2025-04-14 23:45:42,LAPOR!,Fasilitas wisata di Beji perlu ditingkatkan.,Tourism Services,Dinas Pariwisata,Junrejo,Beji,Neutral,Low,18,In Progress,84.44,,No,2135,2025,4,April,2,Monday,0,0,0,Low
CMP-06892,2025-04-15 02:34:43,Website,Jaringan internet gratis di Beji sering putus.,Public WiFi,DISKOMINFO,Bumiaji,Beji,Negative,Low,30,In Progress,45.32,,Yes,2780,2025,4,April,2,Tuesday,0,1,0,Low
CMP-01340,2025-04-15 03:31:58,Instagram,Drainase di Beji tidak berfungsi dengan baik.,Flooding,Dinas PUPR,Bumiaji,Beji,Negative,High,88,Resolved,22.32,4.63,No,4712,2025,4,April,2,Tuesday,1,0,0,High
CMP-01269,2025-04-15 06:33:06,Call Center,Tekanan air di Beji sangat kecil.,Clean Water,PDAM,Batu,Beji,Negative,High,71,In Progress,13.17,,No,661,2025,4,April,2,Tuesday,0,0,0,High
CMP-02426,2025-04-15 07:29:08,TikTok,Proses pembuatan dokumen di Dadaprejo kurang efisien.,Administrative Services,Dinas Kependudukan,Batu,Dadaprejo,Negative,High,89,Open,11.41,,No,651,2025,4,April,2,Tuesday,0,0,0,High
CMP-07493,2025-04-15 08:17:47,Call Center,Proses pembuatan dokumen di Beji kurang efisien.,Administrative Services,Dinas Kependudukan,Bumiaji,Beji,Negative,Low,17,Resolved,117.18,5.23,No,2932,2025,4,April,2,Tuesday,1,0,0,Low
CMP-07841,2025-04-15 08:23:32,Instagram,Jalan di wilayah Tulungrejo berlubang dan membahayakan pengguna.,Road Infrastructure,Dinas PUPR,Bumiaji,Tulungrejo,Negative,High,76,Resolved,2.55,3.04,Yes,2657,2025,4,April,2,Tuesday,1,1,0,High
CMP-04555,2025-04-15 11:30:54,Call Center,Jaringan internet gratis di Sisir sering putus.,Public WiFi,DISKOMINFO,Junrejo,Sisir,Neutral,Medium,45,Resolved,17.96,9.84,Yes,3222,2025,4,April,2,Tuesday,1,1,0,Medium
CMP-04313,2025-04-15 16:40:52,Call Center,Parkir liar di kawasan Ngaglik menyebabkan kemacetan.,Illegal Parking,Dinas Perhubungan,Bumiaji,Ngaglik,Negative,Medium,62,Resolved,8.79,4.24,Yes,4795,2025,4,April,2,Tuesday,1,1,0,Medium
